id,name,state
55065,Lafayette6,WI
55067,Langlade1,WI
55069,Lincoln23,WI
55071,Manitowoc1,WI
55073,Marathon1,WI
55075,Marinette1,WI
55077,Marquette2,WI
55078,Menominee2,WI
55079,Milwaukee1,WI
55081,Monroe17,WI
55083,Oconto1,WI
55085,Oneida3,WI
55087,Outagamie1,WI
55089,Ozaukee1,WI
55091,Pepin1,WI
55093,Pierce5,WI
55095,Polk12,WI
55097,Portage2,WI
55099,Price1,WI
55101,Racine1,WI
55103,Richland7,WI
55105,Rock3,WI
55107,Rusk2,WI
55109,St. Croix1,WI
55111,Sauk1,WI
55113,Sawyer1,WI
55115,Shawano1,WI
55117,Sheboygan1,WI
55119,Taylor7,WI
55121,Trempealeau1,WI
55123,Vernon3,WI
55125,Vilas1,WI
55127,Walworth2,WI
55129,Washburn1,WI
55131,Washington32,WI
55133,Waukesha1,WI
55135,Waupaca1,WI
55137,Waushara1,WI
55139,Winnebago3,WI
55141,Wood4,WI
56000,Wyoming4,WI
56001,Albany2,WY
56003,Big Horn2,WY
56005,Campbell5,WY
56007,Carbon4,WY
56009,Converse1,WY
56011,Crook2,WY
56013,Fremont4,WY
56015,Goshen1,WY
56017,Hot Springs1,WY
56019,Johnson12,WY
56021,Laramie1,WY
56023,Lincoln24,WY
56025,Natrona1,WY
56027,Niobrara1,WY
56029,Park3,WY
56031,Platte3,WY
56033,Sheridan5,WY
56035,Sublette1,WY
56037,Sweetwater1,WY
56039,Teton3,WY
56041,Uinta1,WY
56043,Washakie1,WY
56045,Weston1,WY
60000,America Somoa1,XX
60010,Eastern1,XX
60020,Manu'a1,XX
60030,Rose Island1,XX
60040,Swains Island1,XX
60050,Western1,XX
64000,Federated States of Micronesia1,XX
64002,Chuuk1,XX
64005,Kosrae1,XX
64040,Pohnpeit1,XX
64060,Yap1,XX
66000,Guam1,XX
66010,Guam2,XX
68000,Marshall Islands1,XX
68007,Ailinginae1,XX
68010,Ailinglaplap1,XX
68030,Ailuk1,XX
68040,Arno1,XX
68050,Aur1,XX
68060,Bikar1,XX
68070,Bikini1,XX
68073,Bokak1,XX
68080,Ebon1,XX
68090,Enewetak1,XX
68100,Erikub1,XX
68110,Jabat1,XX
68120,Jaluit1,XX
68130,Jemo1,XX
68140,Kili1,XX
68150,Kwajalein1,XX
68160,Lae1,XX
68170,Lib1,XX
68180,Likiep1,XX
68190,Majuro1,XX
68300,Maloelap1,XX
68310,Mejit1,XX
68320,Mili1,XX
68330,Namorik1,XX
68340,Namu1,XX
68350,Rongelap1,XX
68360,Rongrik1,XX
68385,Toke1,XX
68390,Ujae1,XX
68400,Ujelang1,XX
68410,Utrik1,XX
68420,Wotho1,XX
68430,Wotle1,XX
69000,Northern Mariana Islands1,XX
69085,Northern Islands1,XX
69100,Rota1,XX
69110,Saipan1,XX
69120,Tinian1,XX
70000,Palau1,XX
70002,Aimeliik1,XX
70004,Airai1,XX
70212,Melekeok1,XX
70214,Ngaraard1,XX
70227,Ngernmlengui1,XX
70228,Ngiwal1,XX
72000,Puerto Rico1,XX
72001,Adjuntas1,XX
72003,Aguada1,XX
72005,Aguadilla1,XX
72007,Aguas Buenas1,XX
72009,Aibonito1,XX
72011,Anasco1,XX
72013,Arecibo1,XX
72015,Arroyo1,XX
72017,Barceloneta1,XX
72019,Barranquitas1,XX
72021,Bayamo'n1,XX
72023,Cabo Rojo1,XX
72025,Caguas1,XX
72027,Camuy1,XX
72029,Canovanas1,XX
72031,Carolina1,XX
72033,Catano1,XX
72035,Cayey1,XX
72037,Ceiba1,XX
72041,Cidra1,XX
72043,Coamo1,XX
72045,Comerio1,XX
72047,Corozal1,XX
72049,Culebra1,XX
72051,Dorado1,XX
72053,Fajardo1,XX
72054,Florida2,XX
72055,Guanica1,XX
72057,Guayama1,XX
72059,Guayanilla1,XX
72061,Guaynabo1,XX
72063,Gurabo1,XX
72065,Hatillo1,XX
72067,Hormigueros1,XX
72069,Humacao1,XX
72071,Isabela1,XX
72073,Jayuya1,XX
72075,Juana Diaz1,XX
72077,Juncos1,XX
72079,Lajas1,XX
72081,Lares1,XX
72083,Las Marias1,XX
72085,Las Piedras1,XX
72087,Loiza1,XX
72089,Luquillo1,XX
72091,Manati1,XX
72093,Maricao1,XX
72097,Mayaguez1,XX
72099,Moca1,XX
72101,Morovis1,XX
72103,Naguabo1,XX
72105,Naranjito1,XX
72107,Orocovis1,XX
72109,Patillas1,XX
72111,Penuelas1,XX
72113,Ponce1,XX
72115,Quebradillas1,XX
72117,Rincon1,XX
72119,Rio Grande2,XX
72121,Sabana Grande1,XX
72123,Salinas1,XX
72125,San German1,XX
72127,San Juan5,XX
72129,San Lorenzo1,XX
72131,San Sebastian1,XX
72133,Santa Isabel1,XX
72135,Toa Alta1,XX
72137,Toa Baja1,XX
72139,Trujillo Alto1,XX
72141,Utuado1,XX
72143,Vega Alta1,XX
72145,Vega Baja1,XX
72147,Vieques1,XX
72149,Villalba1,XX
72151,Yabucoa1,XX
72153,Yauco1,XX
74000,U.S. Minor Outlying Islands1,XX
74050,Baker Island1,XX
74100,Howland Island1,XX
74150,Jarvis Island1,XX
74200,Johnston Island1,XX
74250,Kingman Reef1,XX
74300,Midway Islands1,XX
74350,Navassa Island1,XX
74400,Palmyra Atoll1,XX
74450,Wake Island1,XX
78000,Virgin Islands of the United States1,XX
78010,Angaur1,XX
78010,St. Croix2,XX
78020,St. John1,XX
78030,St. Thomas1,XX
78050,Hatoboheit1,XX
78100,Kayangel1,XX
78150,Koror1,XX
78218,Ngarchelong1,XX
78222,Ngardmau1,XX
78224,Ngatpang1,XX
78226,Ngchesar1,XX
78350,Peleliu1,XX
78370,Sonsorol1,XX
